X,Y,OBJECTID,ADA_ID,SGNL_BtnCount,SGNL_Status,SGNL_OffReviewStatus,SGNL_OffReviewNotes,SGNL_CollectorNotes,SGNL_Analysis,SGNL_Compliant,SGNL_CorridorID,SGNL_WorkArea,SGNL_Location,SGNL_IntID,SGNL_Street1,SGNL_Street2,SGNL_LocInInt,SGNL_SurveyDate,SGNL_Surveyor,SGNL_AddlBtnAdj,SGNL_AddlBtnDist,SGNL_AddlBtnID,SGNL_PedXings,SGNL_ClrXingDir1,SGNL_XingDir1,SGNL_SignPresent1,SGNL_SignPurpose1,SGNL_SignLettering1,SGNL_SignPosition1,SGNL_DistToXWalk1,SGNL_DistToCurb1,SGNL_PARToBtn1,SGNL_PARToXWalk1,SGNL_ClrSpc1,SGNL_ClrSpcParaSlope1,SGNL_ClrSpcPerpSlope1,SGNL_PARParaSlope1,SGNL_FrwrdApproach1,SGNL_FrwrdReach1,SGNL_FrwrdConstrain1,SGNL_FrwrdConstrainWid1,SGNL_FrwrdObs1,SGNL_FrwrdObsDist1,SGNL_ParaApproach1,SGNL_ParaReach1,SGNL_ParaConstrain1,SGNL_ParaConstrainWid1,SGNL_ParaObs1,SGNL_ParaObsDist1,SGNL_BtnHt1,SGNL_BtnPressure1,SGNL_BtnDia1,SGNL_BtnClosedFist1,SGNL_PostLocation,SGNL_BtnAPS1,SGNL_VTArrow1,SGNL_VTArrowPara1,SGNL_VTArrowContrast1,SGNL_PilotLight1,SGNL_IlluminSignal1,SGNL_VerbalMsg1,SGNL_VerbalMsgAudible1,SGNL_BtnLocTone1,SGNL_AudibleRange1,SGNL_ExtendPress1,SGNL_PercussiveTone1,SGNL_ClrXingDir2,SGNL_XingDir2,SGNL_SignPresent2,SGNL_SignPurpose2,SGNL_SignLettering2,SGNL_SignPosition2,SGNL_DistToXWalk2,SGNL_DistToCurb2,SGNL_PARToBtn2,SGNL_PARToXWalk2,SGNL_ClrSpc2,SGNL_ClrSpcParaSlope2,SGNL_ClrSpcPerpSlope2,SGNL_PARParaSlope2,SGNL_FrwrdApproach2,SGNL_FrwrdReach2,SGNL_FrwrdConstrain2,SGNL_FrwrdConstrainWid2,SGNL_FrwrdObs2,SGNL_FrwrdObsDist2,SGNL_ParaApproach2,SGNL_ParaReach2,SGNL_ParaConstrain2,SGNL_ParaConstrainWid2,SGNL_ParaObs2,SGNL_ParaObsDist2,SGNL_BtnHt2,SGNL_BtnPressure2,SGNL_BtnDia2,SGNL_BtnClosedFist2,SGNL_BtnAPS2,SGNL_VTArrow2,SGNL_VTArrowPara2,SGNL_VTArrowContrast2,SGNL_PilotLight2,SGNL_IlluminSignal2,SGNL_VerbalMsg2,SGNL_VerbalMsgAudible2,SGNL_BtnLocTone2,SGNL_AudibleRange2,SGNL_ExtendPress2,SGNL_PercussiveTone2,SGNL_Picture1,SGNL_Picture2,SGNL_Picture3,SGNL_Notes,SGNL_InventoryLink,SGNL_ComplianceLink,SNGL_INT_Signal_ID,AssetID,Remediated,RemediationComments,RemediatedBy,RemediatedDate,ActualCosts,TechnicalInfeasibility,DocumentLink,Comments,Text1,Text2,Num1,Num2,Text3,SGNL_AssetID
1476100.40648489,518994.954985067,1997,BA10FD91333F,Button2,Complete,Valid,,,AnalysisValid,No,LUMARKA-DR-010,2,,19055,MONROE_RD,LUMARKA_DR,E,10/25/2018 09:21,gisfieldtp4,No,N/A,,2,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,13.0,73.0,Yes,Yes,Yes,1.0,1.3,3.3,Yes,11.0,No,,Yes,6.0,Yes,7.0,No,,Yes,2.0,40.0,3.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,11.0,74.0,Yes,Yes,Yes,0.8,0.8,5.2,Yes,9.0,No,,Yes,4.0,Yes,6.0,No,,Yes,3.0,40.0,2.0,2.0,Yes,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://gis.charlottenc.gov/static/CDOT/Pictures/FF0D08DA-A571-4FAB-B49C-BA10FD91333F_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/FF0D08DA-A571-4FAB-B49C-BA10FD91333F_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/FF0D08DA-A571-4FAB-B49C-BA10FD91333F_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BA10FD91333F.pdf,,SG1997,,,,,,,,,,,,,,00482_262
1451224.91489738,539643.896954805,1998,BA1497E1441C,Button0,Complete,Valid,,,AnalysisValid,Yes,E-3RD-ST-050,2,,13292,E_3RD_ST,S_MCDOWELL_ST,W,10/03/2019 12:24,jjackson,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/56986590-0844-40D8-AAAC-BA1497E1441C_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/56986590-0844-40D8-AAAC-BA1497E1441C_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/56986590-0844-40D8-AAAC-BA1497E1441C_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BA1497E1441C.pdf,,SG1998,,,,,,,,,,,,,,00046_494
1451639.5161023,539956.663717732,1999,BA7459644447,Button0,Complete,Valid,Additional pole is a no button,,AnalysisValid,Yes,S-MCDOWELL-ST-010,2,,13197,S_MCDOWELL_ST,E_4TH_ST,N,10/02/2019 13:41,jwtaylor,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/51BBA299-0AA5-40DB-BE80-BA7459644447_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/51BBA299-0AA5-40DB-BE80-BA7459644447_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/51BBA299-0AA5-40DB-BE80-BA7459644447_SGNL_Picture3.jpg,"TEXT HT 5/16, DIST BETWEEN ADDL POLE 297.0",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BA7459644447.pdf,,SG1999,,,,,,,,,,,,,,00057_493
1453185.60323322,520499.507094055,2000,BA8A33D5B032,Button1,Complete,Valid,,,AnalysisValid,No,RUNNYMEDE-LN-020,2,,,RUNNYMEDE_LN,COLONY_RD,SE,12/17/2018 10:20,shoesly,Yes,365.0,5A6F69D5F354,1,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,0.0,22.0,Yes,Yes,Yes,2.2,3.5,3.2,Yes,7.0,No,,Yes,7.0,Yes,7.0,No,,Yes,7.0,43.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/F8F568CD-FAA9-49D8-AB23-BA8A33D5B032_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F8F568CD-FAA9-49D8-AB23-BA8A33D5B032_SGNL_Picture2.jpg,,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BA8A33D5B032.pdf,,SG2000,,,,,,,,,,,,,,00523_79
1452969.51114573,574699.109652638,2001,BAC8CC2DC160,Button1,Complete,Valid,,,AnalysisValid,No,OLD-STATESVILLE-RD-050,1B,,,OLD_STATESVILLE_RD,GIBBON_RD,W,10/19/2019 08:38,rraz,No,,,2.0,ClearlyMarked,To SE,Yes,Yes,No,Yes,0.0,137.0,Yes,Yes,Yes,2.0,2.5,3.4,Yes,12.0,No,,Yes,5.0,Yes,7.0,No,,Yes,4.0,38.5,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/14B0927D-BBEE-4BA0-87B5-BAC8CC2DC160_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/14B0927D-BBEE-4BA0-87B5-BAC8CC2DC160_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/14B0927D-BBEE-4BA0-87B5-BAC8CC2DC160_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BAC8CC2DC160.pdf,,SG2001,,,,,,,,,,,,,,00345_154
1446215.2730138,510323.130793318,2002,BB18C9C09E01,Button1,Complete,Valid,,,AnalysisValid,No,PARK-SOUTH-DR-122,2,,,PARK_RD,FREDRICK_PL,NE,7/20/2018 12:53,shoesly,No,N/A,,2,ClearlyMarked,To W,Yes,Yes,Yes,Yes,0.0,64.0,Yes,Yes,Yes,10.1,0.2,8.9,Yes,9.0,No,60.0,Yes,7.0,Yes,9.0,No,60.0,Yes,7.0,36.0,2.0,2.0,Yes,No,NonAPS,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/A7B8D4AB-4C71-4D35-85EC-BB18C9C09E01_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A7B8D4AB-4C71-4D35-85EC-BB18C9C09E01_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A7B8D4AB-4C71-4D35-85EC-BB18C9C09E01_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB18C9C09E01.pdf,,SG2002,,,,,,,,,,,,,,00780_329
1448113.44671088,543608.209236145,2003,BB1B0E45D14C,Button0,Complete,Valid,,,AnalysisValid,Yes,W-4TH-ST-040,2,,10036742,S_GRAHAM_ST,W_4TH_ST,S,9/28/2019 08:37,jwtaylor,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/95869E87-D66F-4DD5-9652-BB1B0E45D14C_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/95869E87-D66F-4DD5-9652-BB1B0E45D14C_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/95869E87-D66F-4DD5-9652-BB1B0E45D14C_SGNL_Picture3.jpg,"TEXT HT 3/8, DIST BETWEEN ADDL BUTTON 348",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB1B0E45D14C.pdf,,SG2003,,,,,,,,,,,,,,00047_89
1479315.29244356,572390.7254899,2004,BB28CD142039,Button1,Complete,Valid,,,AnalysisValid,No,N-TRYON-ST-925,1A,,32449,N_TRYON_ST,J_W_CLAY_BV,E,2/19/2018 11:04,solivella,Yes,267.0,F687EAFEBD50,,Yes,To NW,Yes,Yes,Yes,Yes,32.0,76.0,Yes,Yes,Yes,3.5,2.9,,No,N/A,,N/A,Yes,4.0,Yes,10.0,Yes,48.0,Yes,4.0,38.0,2.0,2.0,Yes,,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/15EBEF00-CE28-4EE4-B5B7-BB28CD142039_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/15EBEF00-CE28-4EE4-B5B7-BB28CD142039_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/15EBEF00-CE28-4EE4-B5B7-BB28CD142039_SGNL_Picture3.jpg,,15EBEF00-CE28-4EE4-B5B7-BB28CD142039,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB28CD142039.pdf,349,SG2004,,,,,,,,,,,,,,00349_164
1478522.62736222,521849.155641481,2005,BB5A5126C0E8,Button1,Complete,Valid,,,AnalysisValid,No,SHARON-FOREST-DR-020,2,,18436,E_INDEPENDENCE_BV,SHARON_FOREST_DR,E,1/24/2019 14:06,rhergert,Yes,172.0,68FD0A03A76D,2,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,68.0,67.0,Yes,Yes,Yes,2.5,0.8,0.6,Yes,18.0,No,,Yes,5.0,Yes,10.0,No,,Yes,4.0,37.0,1.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/460FF3A8-8BC4-4DF9-BA55-BB5A5126C0E8_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/460FF3A8-8BC4-4DF9-BA55-BB5A5126C0E8_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/460FF3A8-8BC4-4DF9-BA55-BB5A5126C0E8_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB5A5126C0E8.pdf,,SG2005,,,,,,,,,,,,,,01754_990
1457653.74948063,479659.976240471,2006,BB5C01329527,Button2,Complete,Valid,,,AnalysisValid,No,WILLIAMS-POND-LN-041,2,,29777,REA_RD,WILLIAMS_POND_LN,W,11/16/2018 10:46,shoesly,No,N/A,,2,ClearlyMarked,To SE,Yes,Yes,Yes,Yes,0.0,128.0,Yes,Yes,Yes,0.4,7.7,1.3,Yes,22.0,No,,No,,Yes,12.0,No,,No,,39.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,76.0,128.0,Yes,Yes,Yes,1.4,8.1,3.1,Yes,16.0,No,,No,,Yes,13.0,No,,No,,39.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/F5BCA934-ABAE-4222-8E88-BB5C01329527_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F5BCA934-ABAE-4222-8E88-BB5C01329527_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F5BCA934-ABAE-4222-8E88-BB5C01329527_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB5C01329527.pdf,,SG2006,,,,,,,,,,,,,,01555_637
1448864.40157381,540331.744332388,2007,BB97E19F04BD,Button1,Complete,Valid,,,AnalysisValid,No,E-STONEWALL-ST-030,2,,13019,E_STONEWALL_ST,S_BREVARD_ST,S,10/26/2019 10:25,tdriggers,Yes,360.0,56DCA38EBD2A,1,ClearlyMarked,To E,Yes,Yes,Yes,,0.0,113.0,Yes,Yes,Yes,2.0,0.4,0.4,Yes,2.0,No,,Yes,2.0,Yes,2.0,No,,Yes,2.0,36.5,2.0,2.0,Yes,No,APS,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/9A4C82A8-E7A3-4063-99E9-BB97E19F04BD_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/9A4C82A8-E7A3-4063-99E9-BB97E19F04BD_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/9A4C82A8-E7A3-4063-99E9-BB97E19F04BD_SGNL_Picture3.jpg,DIST. BETWEEN ADDI. BUTTON IS 360.0 IN ,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB97E19F04BD.pdf,,SG2007,,,,,,,,,,,,,,00021_476
1477284.89328913,547737.342382059,2008,BB99AE7234A0,Button1,Complete,Valid,,,AnalysisValid,No,TIPPERARY-PL-110,1B,,,MILTON_RD,TIPPERARY_PL,S,6/27/2019 14:08,glong,No,,,1,ClearlyMarked,To NE,Yes,Yes,No,No,2.0,77.0,Yes,Yes,Yes,1.1,8.9,0.1,Yes,10.0,No,,Yes,2.5,Yes,8.0,No,,Yes,2.0,41.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/50CBC26D-F82C-448D-B43F-BB99AE7234A0_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/50CBC26D-F82C-448D-B43F-BB99AE7234A0_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/50CBC26D-F82C-448D-B43F-BB99AE7234A0_SGNL_Picture3.jpg,TEXT HT 1/2,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB99AE7234A0.pdf,,SG2008,,,,,,,,,,,,,,00244_353
1456989.29149197,524446.171772897,2009,BB9B3839FB2E,Button2,Complete,Valid,,,AnalysisValid,No,PROVIDENCE-RD-310,2,,,S_WENDOVER_RD,PROVIDENCE_RD,E,1/25/2019 09:14,shoesly,No,N/A,,2,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,88.0,96.0,No,Yes,No,,,2.8,No,,,,,,No,,,,,,39.5,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,18.0,108.0,No,Yes,No,,,2.0,No,,,,,,No,,,,,,35.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/EA7B36BE-C567-46EA-B2C5-BB9B3839FB2E_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/EA7B36BE-C567-46EA-B2C5-BB9B3839FB2E_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/EA7B36BE-C567-46EA-B2C5-BB9B3839FB2E_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BB9B3839FB2E.pdf,,SG2009,,,,,,,,,,,,,,00508_591
1439340.56694697,548375.608493984,2010,BBD556853F33,Button1,Complete,Valid,,,AnalysisValid,No,PARKWAY-AV-030,4,,10527,PARKWAY_AV,TUCKASEEGEE_RD,NE,4/16/2018 13:09,shoesly,No,N/A,,,Yes,To S,Yes,Yes,Yes,Yes,57.0,97.0,Yes,Yes,Yes,1.4,1.6,,No,N/A,,N/A,Yes,5.0,Yes,6.0,Yes,48.0,Yes,6.0,35.0,2.0,2.0,Yes,,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/08C3DC02-C19D-4B09-A176-BBD556853F33_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/08C3DC02-C19D-4B09-A176-BBD556853F33_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/08C3DC02-C19D-4B09-A176-BBD556853F33_SGNL_Picture3.jpg,,08C3DC02-C19D-4B09-A176-BBD556853F33,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BBD556853F33.pdf,869,SG2010,,,,,,,,,,,,,,00869_70
1426527.97872706,564424.819833815,2011,BBED52BB9EBD,Button2,Complete,Valid,,,AnalysisValid,No,VALLEYDALE-RD-127,4,,52127,VALLEYDALE_RD,FRED_D_ALEXANDER_BV,W,2/27/2018 09:27,solivella,No,N/A,,,Yes,To SE,Yes,Yes,Yes,Yes,25.0,117.0,Yes,Yes,Yes,0.3,3.0,,No,N/A,,N/A,Yes,3.0,Yes,4.0,Yes,48.0,Yes,3.0,36.0,2.0,2.0,Yes,,NonAPS,,,,,,,,,,,,Yes,To NE,Yes,Yes,Yes,Yes,12.0,117.0,Yes,Yes,Yes,0.0,5.4,,No,N/A,,N/A,Yes,3.0,Yes,4.0,Yes,48.0,Yes,3.0,36.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/A252AF12-5406-4195-86F4-BBED52BB9EBD_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A252AF12-5406-4195-86F4-BBED52BB9EBD_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A252AF12-5406-4195-86F4-BBED52BB9EBD_SGNL_Picture3.jpg,,A252AF12-5406-4195-86F4-BBED52BB9EBD,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BBED52BB9EBD.pdf,840,SG2011,,,,,,,,,,,,,,00840_712
1466525.65693364,595313.674066484,2012,BBF33D50C701,Button1,Complete,Valid,,,AnalysisValid,No,BENFIELD-RD-026,1A,,45310,BENFIELD_RD,RIDGE_RD,SW,1/22/2018 09:02,hfoley,No,N/A,,,Yes,To E,Yes,Yes,Yes,Yes,0.0,171.0,Yes,Yes,Yes,1.9,0.6,,No,N/A,,N/A,Yes,5.0,Yes,13.0,Yes,60.0,Yes,5.0,31.0,1.0,2.0,Yes,,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/61BFE635-A105-464D-ABB4-BBF33D50C701_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/61BFE635-A105-464D-ABB4-BBF33D50C701_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/61BFE635-A105-464D-ABB4-BBF33D50C701_SGNL_Picture3.jpg,,FDF79A21-FD96-41F3-A848-A038DFC7F0AD,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BBF33D50C701.pdf,1706,SG2012,,,,,,,,,,,,,,01706_985
1470495.06074022,528544.249862805,2013,BC2F633B75D4,Button2,Complete,Valid,,,AnalysisValid,No,MONROE-RD-330,2,,,MONROE_RD,N_SHARON_AMITY_RD,SE,10/24/2018 09:14,shoesly,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,Yes,Yes,82.0,137.0,No,Yes,No,,,0.3,No,,,,,,No,,,,,,36.0,1.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,8.0,127.0,No,Yes,No,,,8.8,No,,,,,,No,,,,,,36.0,1.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/C40E24BD-EB06-4C28-B5F8-BC2F633B75D4_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/C40E24BD-EB06-4C28-B5F8-BC2F633B75D4_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/C40E24BD-EB06-4C28-B5F8-BC2F633B75D4_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BC2F633B75D4.pdf,,SG2013,,,,,,,,,,,,,,00478_573
1468219.82119621,495360.992738649,2014,BC497467CE64,Button2,Complete,Valid,,,AnalysisValid,No,PROVIDENCE-RD-901,2,,30550,ARBORETUM_SHOPPING_CENTER_DR,PROVIDENCE_RD,SE,11/19/2018 11:05,shoesly,No,N/A,,2,ClearlyMarked,To NW,Yes,Yes,Yes,Yes,13.0,68.0,Yes,Yes,Yes,3.8,12.9,3.9,No,,,,,,Yes,8.0,No,,Yes,2.0,41.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,0.0,70.0,Yes,Yes,Yes,3.8,13.2,3.2,No,,,,,,Yes,6.0,No,,Yes,2.0,41.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/7618E4E3-45E2-4BDD-BDEC-BC497467CE64_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7618E4E3-45E2-4BDD-BDEC-BC497467CE64_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7618E4E3-45E2-4BDD-BDEC-BC497467CE64_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BC497467CE64.pdf,,SG2014,,,,,,,,,,,,,,01536_659
1451704.56420055,549315.708647892,2015,BC695CFEBDA0,Button1,Complete,Valid,,,AnalysisValid,No,OAKLAWN-AV-010,1B,,,STATESVILLE_AV,OAKLAWN_AV,SW,10/21/2019 08:49,rraz,No,,,2.0,ClearlyMarked,To E,Yes,Yes,No,Yes,31.0,188.0,Yes,Yes,Yes,0.2,3.4,3.0,Yes,12.0,No,,No,,Yes,12.0,No,,No,,48.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/3736281D-CA82-44EB-8F9B-BC695CFEBDA0_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3736281D-CA82-44EB-8F9B-BC695CFEBDA0_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3736281D-CA82-44EB-8F9B-BC695CFEBDA0_SGNL_Picture3.jpg,TX HT 5/16,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BC695CFEBDA0.pdf,,SG2015,,,,,,,,,,,,,,00271_61
1430975.15027888,509803.762737557,2016,BC99BD039A53,Button1,Complete,Valid,,,AnalysisValid,No,FOREST-POINT-BV-020,2,,21461,FOREST_POINT_BV,W_ARROWOOD_RD,SE,6/18/2019 08:49,gisfieldtp6,No,N/A,,2,ClearlyMarked,To NE,Yes,Yes,No,Yes,70.0,72.0,Yes,Yes,Yes,11.5,3.7,8.3,No,,,,,,Yes,11.0,No,,Yes,11.0,39.5,1.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/21675129-E605-4100-A1E0-BC99BD039A53_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/21675129-E605-4100-A1E0-BC99BD039A53_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/21675129-E605-4100-A1E0-BC99BD039A53_SGNL_Picture3.jpg,"TEXT HT 1/2""",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_BC99BD039A53.pdf,,SG2016,,,,,,,,,,,,,,00778_332
